Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
42810,23,Food Policy Council Lillie Rosen Confirmation Resolution of 2019,Chairman Mendelson,PR23-0376,,,2019-06-14,2019-06-18,Committee on Transportation and the Environment,,,,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42810/PR23-0376-Introduction.pdf
42809,23,Green Finance Authority Board Ricardo Nogueira Confirmation Resolution of 2019,Chairman Mendelson,PR23-0375,,,2019-06-14,2019-06-18,Committee on Transportation and the Environment,,Disapproved,2019-11-18,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42809/PR23-0375-Introduction.pdf
42808,23,Green Finance Authority Board Todd Monash Confirmation Resolution of 2019,Chairman Mendelson,PR23-0374,,,2019-06-14,2019-06-18,Committee on Transportation and the Environment,,Disapproved,2019-11-18,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42808/PR23-0374-Introduction.pdf
42807,23,Green Finance Authority Board Priya Jayachandran Confirmation Resolution of 2019,Chairman Mendelson,PR23-0373,,,2019-06-14,2019-06-18,Committee on Transportation and the Environment,,Disapproved,2019-11-18,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42807/PR23-0373-Introduction.pdf
42806,23,Real Property Tax Commission Stacie Scott Turner Confirmation Resolution of 2019,Chairman Mendelson,PR23-0372,,,2019-06-13,2019-06-19,Committee on Finance and Revenue,,Disapproved,2019-11-18,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42806/PR23-0372-Introduction.pdf
42805,23,Real Property Tax Commission Trent T. Williams Confirmation Resolution of 2019,Chairman Mendelson,PR23-0371,,,2019-06-13,2019-06-19,Committee on Finance and Revenue,,Disapproved,2019-11-18,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42805/PR23-0371-Introduction.pdf
42804,23,Real Property Tax Commission John Woods Jr. Confirmation Resolution of 2019,Chairman Mendelson,PR23-0370,,,2019-06-13,2019-06-19,Committee on Finance and Revenue,,Disapproved,2019-11-18,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42804/PR23-0370-Introduction.pdf
42803,23,Board of Psychology Eric Jones Confirmation Resolution of 2019,Chairman Mendelson,PR23-0369,,,2019-06-13,2019-06-18,Committee on Health,,Approved,2019-10-05,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42803/PR23-0369-Introduction.pdf
42802,23,Board of Psychology Teresa Grant Confirmation Resolution of 2019,Chairman Mendelson,PR23-0368,,,2019-06-13,2019-06-18,Committee on Health,,Approved,2019-10-05,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42802/PR23-0368-Introduction.pdf
42801,23,Board of Psychology Anthony Jimenez Confirmation Resolution of 2019,Chairman Mendelson,PR23-0367,,,2019-06-13,2019-06-18,Committee on Health,,Approved,2019-10-05,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42801/PR23-0367-Introduction.pdf
42800,23,Board of Psychology Joette James Confirmation Resolution of 2019,Chairman Mendelson,PR23-0366,,,2019-06-13,2019-06-18,Committee on Health,,Approved,2019-10-05,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42800/PR23-0366-Introduction.pdf
42799,23,Board of Optometry Jeffrey Kraskin Confirmation Resolution of 2019,Chairman Mendelson,PR23-0365,,,2019-06-13,2019-06-18,Committee on Health,,Approved,2019-10-05,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42799/PR23-0365-Introduction.pdf
42798,23,Board of Optometry David Reed Confirmation Resolution of 2019,Chairman Mendelson,PR23-0364,,,2019-06-13,2019-06-18,Committee on Health,,Approved,2019-10-05,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42798/PR23-0364-Introduction.pdf
42797,23,Board of Pharmacy Gregory Cendana Confirmation Resolution of 2019,Chairman Mendelson,PR23-0363,,,2019-06-11,2019-06-18,Committee on Health,,Approved,2019-10-05,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42797/PR23-0363-Introduction.pdf
42796,23,Board of Professional Counseling Victoria Sardi-Brown Confirmation Resolution of 2019,Chairman Mendelson,PR23-0362,,,2019-06-11,2019-06-18,Committee on Health,,Approved,2019-10-05,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42796/PR23-0362-Introduction.pdf
42795,23,FERPA Exception Amendment Act of 2019,Chairman Mendelson,B23-0334,,,2019-06-11,2019-06-18,Committee on Education and Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/42795/B23-0334-Introduction.pdf
42794,23,Illegal Construction Repair and Mitigation Amendment Act of 2019,"Chairman Mendelson and Councilmembers Nadeau, Bonds, Evans, Silverman, Todd, and R. White",B23-0333,,,2019-06-11,2019-06-18,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/42794/B23-0333-Introduction.pdf
42793,23,"Contract No. CFOPD-19-C-041, Sports Wagering, Lottery Gaming Systems and Related Services Approval Resolution of 2019",Chairman Mendelson,PR23-0361,,,2019-06-10,2019-06-18,Retained by the Council,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/42793/PR23-0361-Introduction.pdf
42786,23,"Request to reprogram $642,000 of Local Funds Budget Authority within the Office of Campaign Finance  ",Chairman Mendelson,REPROG23-0019,,,2019-06-14,2019-06-17,Retained by the Council,,Approved,2019-07-01,New,Reprogramming,Reprogramming,http://lims.dccouncil.us/Download/42786/REPROG23-0019-Introduction.pdf
42785,23,"Request to reprogram $335,300 of Local Funds Budget Authority from the Unemployment Compensation Fund to the Department of Employment Services ",Chairman Mendelson,REPROG23-0018,,,2019-06-14,2019-06-17,Retained by the Council,,Approved,2019-07-01,New,Reprogramming,Reprogramming,http://lims.dccouncil.us/Download/42785/REPROG23-0018-Introduction.pdf
42784,23,Proposed human care agreement to exercise option period three (3) with Universal Healthcare Management Services ,Chairman Mendelson,CA23-0187,,,2019-06-14,2019-06-17,Retained by the Council,,Approved,2019-06-27,New,Contract,Contract,http://lims.dccouncil.us/Download/42784/CA23-0187-Introduction.pdf
42783,23,"Proposed contract Modification No. 5 with MCN Build, Inc. ",Chairman Mendelson,CA23-0186,,,2019-06-14,2019-06-17,Retained by the Council,,Approved,2019-06-27,New,Contract,Contract,http://lims.dccouncil.us/Download/42783/CA23-0186-Introduction.pdf
42782,23,"Proposed contract Modification No. 4 with MCN Build, Inc.",Chairman Mendelson,CA23-0185,,,2019-06-14,2019-06-17,Retained by the Council,,Approved,2019-06-27,New,Contract,Contract,http://lims.dccouncil.us/Download/42782/CA23-0185-Introduction.pdf
42781,23,"Proposed contract modification No. 2 with MCN Build, Inc.",Chairman Mendelson,CA23-0184,,,2019-06-14,2019-06-17,Retained by the Council,,Approved,2019-06-27,New,Contract,Contract,http://lims.dccouncil.us/Download/42781/CA23-0184-Introduction.pdf
42780,23,"Proposed Change Order No. 13 with MCN Build, Inc. ",Chairman Mendelson,CA23-0183,,,2019-06-14,2019-06-17,Retained by the Council,,Approved,2019-06-27,New,Contract,Contract,
42779,23,Proposed Lease Agreement by and between the Board of Trustees of the University of the District of Columbia (UDC) and 4225 Connecticut Ave. NW Partnership LLC ,Chairman Mendelson,CA23-0182,,,2019-06-14,2019-06-17,Retained by the Council,,Approved,2019-06-27,New,Contract,Contract,http://lims.dccouncil.us/Download/42779/CA23-0182-Introduction.pdf
42778,23,"Proposed sublease agreement for the property located at 3100 Martin Luther King, Jr. Avenue, S.E., Washington, DC between the Old Congress Heights School Redevelopment Company, LLC ",Chairman Mendelson,CA23-0181,,,2019-06-14,2019-06-17,Retained by the Council,,Approved,2019-06-27,New,Contract,Contract,http://lims.dccouncil.us/Download/42778/CA23-0181-Introduction.pdf
42777,23,Notification of a Proposed Revenue Bond Issuance by the District of Columbia Housing Finance Agency,Chairman Mendelson,HFA23-0006,,,2019-06-14,2019-06-14,Retained by the Council,,Approved,2019-10-03,New,Housing Finance Agency,Housing Finance Agency,http://lims.dccouncil.us/Download/42777/HFA23-0006-Introduction.pdf
42776,23,Children's Hospital Research and Innovation Campus Phase 1 Temporary Amendment Act of 2019,Councilmember Todd,B23-0330,,,2019-06-13,2019-06-19,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/42776/B23-0330-Introduction.pdf
42775,23,Children's Hospital Research and Innovation Campus Phase 1 Emergency Amendment Act of 2019,Councilmember Todd,B23-0329,,,2019-06-13,2019-06-19,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/42775/B23-0329-Introduction.pdf
42774,23,Children's Hospital Research and Innovation Campus Phase 1 Emergency Declaration Resolution of 2019,Councilmember Todd,PR23-0356,,R23-0138,2019-06-13,2019-06-19,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/42774/PR23-0356-Introduction.pdf
42773,23,Proposed loan agreement from the Housing Production Trust Fund between the Department of Housing and Community Development (DHCD) and Brightwood Gardens Cooperative ,Chairman Mendelson,CA23-0180,,,2019-06-13,2019-06-13,Retained by the Council,,Approved,2019-06-24,New,Contract,Contract,http://lims.dccouncil.us/Download/42773/CA23-0180-Introduction.pdf
42772,23,Proposed loan agreement from the Housing Production Trust Fund between the Department of Housing and Community Development (DHCD) and 5912 Missouri Cooperative Association ,Chairman Mendelson,CA23-0179,,,2019-06-13,2019-06-13,Retained by the Council,,Approved,2019-06-24,New,Contract,Contract,http://lims.dccouncil.us/Download/42772/CA23-0179-Introduction.pdf
42771,23,"Proposed loan agreement from the Housing Production Trust Fund between the Department of Housing and Community Development (DHCD) and Randle Hill, LLC ",Chairman Mendelson,CA23-0178,,,2019-06-13,2019-06-13,Retained by the Council,,Approved,2019-06-24,New,Contract,Contract,http://lims.dccouncil.us/Download/42771/CA23-0178-Introduction.pdf
42770,23,Proposed contract with Seagrave Fire Apparatus LLC ,Chairman Mendelson,CA23-0177,,,2019-06-13,2019-06-13,Retained by the Council,,Approved,2019-06-24,New,Contract,Contract,http://lims.dccouncil.us/Download/42770/CA23-0177-Introduction.pdf
42769,23,"Proposed contract with Stockbridge Consulting, LLC ",Chairman Mendelson,CA23-0176,,,2019-06-13,2019-06-13,Retained by the Council,,Approved,2019-06-24,New,Contract,Contract,
42768,23,"Proposed contract to exercise Option Year Two (2) with Alternatives Renewable Solutions, LLC ",Chairman Mendelson,CA23-0175,,,2019-06-13,2019-06-13,Retained by the Council,,Approved,2019-06-24,New,Contract,Contract,http://lims.dccouncil.us/Download/42768/CA23-0175-Introduction.pdf
42767,23,"Proposed contract to exercise Option Year Two (2) with Tecknomic, LLC ",Chairman Mendelson,CA23-0174,,,2019-06-13,2019-06-13,Retained by the Council,,Approved,2019-06-24,New,Contract,Contract,http://lims.dccouncil.us/Download/42767/CA23-0174-Introduction.pdf
42766,23,"Proposed Human Care Agreement with The National Children's Center, Inc. ",Chairman Mendelson,CA23-0173,,,2019-06-12,2019-06-13,Retained by the Council,,Approved,2019-06-23,New,Contract,Contract,http://lims.dccouncil.us/Download/42766/CA23-0173-Introduction.pdf
42765,23,"FY 2019 Grant Budget Modifications of May 29, 2019",Chairman Mendelson,GBM23-0042,,,2019-06-12,2019-06-13,Retained by the Council,,Approved,2019-06-27,New,Grant Budget Modification,Grant Budget Modification,http://lims.dccouncil.us/Download/42765/GBM23-0042-Introduction.pdf
42764,23,Proposed contract to exercise Option Year Three (3) with Deloitte Consulting LLP ,Chairman Mendelson,CA23-0172,,,2019-06-12,2019-06-13,Retained by the Council,,Approved,2019-06-23,New,Contract,Contract,http://lims.dccouncil.us/Download/42764/CA23-0172-Introduction.pdf
42763,23,"Proposed contract to exercise Option Year Four (4) with Performance Management Service, LLC ",Chairman Mendelson,CA23-0171,,,2019-06-12,2019-06-13,Retained by the Council,,Approved,2019-06-23,New,Contract,Contract,http://lims.dccouncil.us/Download/42763/CA23-0171-Introduction.pdf
42762,23,"Proposed Human Care Agreement to exercise Option Year Two (2) between the Department of Behavioral Health (DBH) and Clean & Sober Streets, Inc. ",Chairman Mendelson,CA23-0170,,,2019-06-12,2019-06-13,Retained by the Council,,Approved,2019-06-23,New,Contract,Contract,http://lims.dccouncil.us/Download/42762/CA23-0170-Introduction.pdf
42761,23,"Proposed contract modification to exercise Option Period Two (2) between the Department of Behavioral Health (DBH) and RAP, Inc. ",Chairman Mendelson,CA23-0169,,,2019-06-12,2019-06-13,Retained by the Council,,Approved,2019-06-23,New,Contract,Contract,http://lims.dccouncil.us/Download/42761/CA23-0169-Introduction.pdf
42760,23,"FY 2019 Grant Budget Modifications of May 23, 2019",Chairman Mendelson,GBM23-0041,,,2019-06-11,2019-06-12,Retained by the Council,,Approved,2019-06-26,Under Council Review,Grant Budget Modification,Grant Budget Modification,
42759,23,"Proposed multiyear contract with Intralot, Inc. ",Chairman Mendelson,CA23-0168,,,2019-06-10,2019-06-11,Retained by the Council,,Disapproved,2019-07-25,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/42759/CA23-0168-Introduction.pdf
42758,23,"Proposed contract with Altec Industries, Inc. ",Chairman Mendelson,CA23-0167,,,2019-06-10,2019-06-10,Retained by the Council,,Approved,2019-06-21,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/42758/CA23-0167-Introduction.pdf
