Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
43567,23,Public Oversight Roundtable: Advisory Neighborhood Commissions for Wards 7 & 8,NONE,HR23-0114,,,2019-10-15,2019-11-08,Committee on Facilities and Procurement,,,,Under Council Review,Oversight Hearing Record,Oversight Hearing Record,
43562,23,Improved Coordination of Mental Health Care for System Involved Youth Act of 2019,"Councilmembers T. White, Grosso, Cheh, Nadeau, Bonds, and R. White",B23-0540,,,2019-11-05,2019-11-06,Committee on Recreation and Youth Affairs,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43562/B23-0540-Introduction.pdf
43561,23,Commission on Recreation Establishment Act of 2019,"Councilmembers T. White, R. White, and Bonds",B23-0539,,,2019-11-05,2019-11-06,Committee on Recreation and Youth Affairs,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43561/B23-0539-Introduction.pdf
43560,23,Elaine M. Carter Way Designation Act of 2019,"Councilmembers T. White, Cheh, Evans, and Silverman",B23-0538,,,2019-11-05,2019-11-06,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43560/B23-0538-Introduction.pdf
43559,23,Senior Co-Living Program Establishment Act of 2019,"Councilmembers R. White, Bonds, T. White, Cheh, Todd, and Gray",B23-0537,,,2019-11-05,2019-11-06,Committee on Housing and Neighborhood Revitalization,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43559/B23-0537-Introduction.pdf
43558,23,Veterans Employment and Training Study Act of 2019,"Councilmembers Todd, R. White, T. White, Gray, Evans, and Grosso",B23-0536,,,2019-11-05,2019-11-06,Committee on Labor and Workforce Development,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43558/B23-0536-Introduction.pdf
43557,23,Opioid Labeling Amendment Act of 2019,"Councilmembers Todd, R. White, Bonds, Nadeau, T. White, Evans, Cheh, Allen, Gray, and Grosso",B23-0535,,,2019-11-05,2019-11-06,Committee on Health,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43557/B23-0535-Introduction.pdf
43556,23,Lyme Disease Testing Information Disclosure Act of 2019,"Councilmembers Todd, Bonds, Evans, and Cheh",B23-0534,,,2019-11-05,2019-11-06,Committee on Health,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43556/B23-0534-Introduction.pdf
43555,23,Sense of the Council Supporting the Protection of Immigrant Families Resolution of 2019,"Councilmembers Nadeau, Todd, Gray, R. White, Cheh, McDuffie, Bonds, Silverman, Allen, Evans, Grosso, T. White, and Chairman Mendelson",PR23-0555,,,2019-11-05,2019-11-06,Retained by the Council,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43555/PR23-0555-Introduction.pdf
43554,23,Lucy Diggs Slowe Way Designation Act of 2019,"Councilmembers Nadeau, Todd, McDuffie, Grosso, Cheh, Bonds, T. White, R. White, and Gray",B23-0533,,,2019-11-05,2019-11-06,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43554/B23-0533-Introduction.pdf
43553,23,Dr. Montague Cobb Way Designation Act of 2019,"Councilmembers Nadeau, Todd, McDuffie, Gray, Grosso, Bonds, T. White, R. White, Allen, and Cheh",B23-0532,,,2019-11-05,2019-11-06,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43553/B23-0532-Introduction.pdf
43552,23,Collective Bargaining Fair Compare Amendment Act of 2019,"Councilmembers Silverman, Todd, Grosso, R. White, T. White, Nadeau, Allen, Evans, Bonds, and Cheh",B23-0531,,,2019-11-05,2019-11-06,Committee on Labor and Workforce Development,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43552/B23-0531-Introduction.pdf
43551,23,Rent Stabilization Affordability Qualification Amendment Act of 2019,"Councilmembers Bonds, Nadeau, T. White, Todd, and Cheh",B23-0530,,,2019-11-05,2019-11-06,Committee on Housing and Neighborhood Revitalization,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43551/B23-0530-Introduction.pdf
43550,23,Certificate of Stillbirth Amendment Act of 2019,"Councilmembers Cheh, R. White, Evans, Bonds, Todd, Nadeau, and Silverman",B23-0529,,,2019-11-05,2019-11-06,Committee on Health,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43550/B23-0529-Introduction.pdf
43549,23,Rental Housing Source of Income Amendment Act of 2019,"Councilmembers Cheh, R. White, Evans, Bonds, Todd, Nadeau, Silverman, and T. White",B23-0528,,,2019-11-05,2019-11-06,Committee on Housing and Neighborhood Revitalization,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43549/B23-0528-Introduction.pdf
43548,23,Federal Worker Housing Relief Extension Temporary Amendment Act of 2019,Councilmember Bonds,B23-0527,,,2019-11-05,2019-11-13,Retained by the Council,,,,Under Council Review,Bill,Temporary Bill,http://lims.dccouncil.us/Download/43548/B23-0527-Introduction.pdf
43547,23,Federal Worker Housing Relief Extension Emergency Amendment Act of 2019,Councilmember Bonds,B23-0526,,,2019-11-05,2019-11-13,Retained by the Council,,,,Under Council Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43547/B23-0526-Introduction.pdf
43546,23,Federal Worker Housing Relief Extension Emergency Declaration Resolution of 2019,Councilmember Bonds,PR23-0554,,R23-0270,2019-11-05,2019-11-13,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43546/PR23-0554-Introduction.pdf
43545,23,Advisory Neighborhood Commission Accountability Clarification Emergency Amendment Act of 2019,Councilmember R. White,B23-0525,,,2019-11-04,2019-11-13,Retained by the Council,,,,Under Council Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43545/B23-0525-Introduction.pdf
43544,23,Community Harassment Prevention Second Temporary Amendment Act of 2019,Councilmember Allen,B23-0524,,,2019-11-04,2019-11-12,Retained by the Council,,,,Under Council Review,Bill,Temporary Bill,http://lims.dccouncil.us/Download/43544/B23-0524-Introduction.pdf
43543,23,Advisory Neighborhood Commission Accountability Clarification Emergency Declaration Resolution of 2019,Councilmember R. White,PR23-0553,,R23-0269,2019-11-04,2019-11-07,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43543/PR23-0553-Introduction.pdf
43542,23,Community Harassment Prevention Second Emergency Amendment Act of 2019,Councilmember Allen,B23-0523,,,2019-11-04,2019-11-08,Retained by the Council,,,,Under Mayoral Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43542/B23-0523-Introduction.pdf
43541,23,Correspondence from the Mayor - Appointment Recommendation of Mr. Eli J. Kamerow to the Selective Service System Local Board,Chairman Phil Mendelson,RC23-0125,,,2019-11-01,2019-11-05,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/43541/RC23-0125-Introduction.pdf
43540,23,Community Harassment Prevention Second Emergency Declaration Resolution of 2019,Councilmember Allen,PR23-0552,,R23-0271,2019-11-05,2019-11-12,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43540/PR23-0552-Introduction.pdf
43539,23,Washington Convention and Sports Authority Board of Directors Brian Kenner Confirmation Resolution of 2019,Chairman Mendelson,PR23-0551,,,2019-10-31,2019-11-12,Committee of the Whole,,Disapproved,2020-02-12,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43539/PR23-0551-Introduction.pdf
43538,23,District of Columbia Long-Range Capital Financial Plan Report,Chairman Phil Mendelson,CFO23-0013,,,2019-11-05,2019-11-06,,,,,Under Council Review,Report,Chief Financial Officer,http://lims.dccouncil.us/Download/43538/CFO23-0013-Introduction.pdf
43537,23,Residents Give District High Marks for City Services,Chairman Phil Mendelson,AU23-0018,,,2019-11-04,2019-11-04,,,,,Under Council Review,Report,Auditor,http://lims.dccouncil.us/Download/43537/AU23-0018-Introduction.pdf
43536,23,"Closing a portion Chesapeake Street, S.W., Magazine Road, S.W., and Keel Avenue, S.W.; the removal of building restriction lines associated with the portion of Chesapeake Street, S.W., being closed; and the transfer of jurisdiction back to the Secretary of the Navy of the portion of Keel Avenue, S.W. being closed, in Parcels 251/55, 251/56, 242/32, 252/62, 259/1, 259/11, 259/14 and 259/16 in Southwest Washington, D.C., S.O. 14-21786, Act of 2019",Chairman Mendelson,B23-0522,,,2019-10-31,2019-11-12,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43536/B23-0522-Introduction.pdf
43535,23,Ignition Interlock Program Temporary Amendment Act of 2019,Chairman Mendelson,B23-0521,,,2019-10-30,2019-11-04,Retained by the Council,,,,Under Council Review,Bill,Temporary Bill,http://lims.dccouncil.us/Download/43535/B23-0521-Introduction.pdf
43534,23,Ignition Interlock Program Emergency Amendment Act of 2019,Chairman Mendelson,B23-0520,,,2019-10-30,2019-11-04,Retained by the Council,,,,Under Council Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43534/B23-0520-Introduction.pdf
43533,23,Ignition Interlock Program Emergency Declaration Resolution of 2019,Chairman Mendelson,PR23-0550,,,2019-10-30,2019-11-04,Retained by the Council,,,,Under Council Review,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43533/PR23-0550-Introduction.pdf
43532,23,Local Rent Supplement Program Contract No. 2018-LRSP-05A Approval and Payment Authorization Emergency Act of 2019,Chairman Mendelson,B23-0519,,,2019-10-30,2019-11-13,Retained by the Council,,,,Under Council Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43532/B23-0519-Introduction.pdf
43531,23,Local Rent Supplement Program Contract No. 2018-LRSP-05A Approval and Payment Authorization Emergency Declaration Resolution of 2019,Chairman Mendelson,PR23-0549,,,2019-10-30,2019-11-13,Retained by the Council,,,,Under Council Review,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43531/PR23-0549-Introduction.pdf
43530,23,District of Columbia Housing Finance Agency Board of Directors Buwa Binitie Confirmation Resolution of 2019,Chairman Mendelson,PR23-0548,,,2019-10-30,2019-11-12,Committee on Housing and Neighborhood Revitalization,,Disapproved,2020-02-12,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43530/PR23-0548-Introduction.pdf
43529,23,Green Finance Authority Board Lori Chatman Confirmation Resolution of 2019,Chairman Mendelson,PR23-0547,,,2019-10-30,2019-11-12,Committee on Transportation and the Environment,,Disapproved,2020-02-12,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43529/PR23-0547-Introduction.pdf
43528,23,"District of Columbia Corrections Information Council Calvin Woodland, Jr. Confirmation Resolution of 2019",Chairman Mendelson,PR23-0546,,,2019-10-30,2019-11-12,Committee on Judiciary and Public Safety,,Disapproved,2020-02-12,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43528/PR23-0546-Introduction.pdf
43527,23,District of Columbia Corrections Information Council Charles Thornton Confirmation Resolution of 2019,Chairman Mendelson,PR23-0545,,,2019-10-30,2019-11-12,Committee on Judiciary and Public Safety,,Disapproved,2020-02-12,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43527/PR23-0545-Introduction.pdf
43526,23,"Contract No. DCCB-20019-C-0011 with Sher Edling, LLP and Tycko & Zavareei, LLP Approval and Payment Authorization Emergency Act of 2019",Chairman Mendelson,B23-0518,,,2019-10-30,2019-11-12,Retained by the Council,,,,Under Council Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43526/B23-0518-Introduction.pdf
43525,23,"Contract No. DCCB-20019-C-0011 with Sher Edling, LLP and Tycko & Zavareei, LLP Approval and Payment Authorization Emergency Declaration Resolution of 2019",Chairman Mendelson,PR23-0544,,R23-0252,2019-10-30,2019-11-12,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43525/PR23-0544-Introduction.pdf
43524,23,"Contract No. NFPHCANTH-19-C-001 between the Not-for-Profit Hospital Corporation and Northrium Health, LLC. Approval and Payment Authorization Emergency Amendment Act of 2019",Chairman Mendelson,B23-0517,,,2019-10-29,2019-11-13,Retained by the Council,,,,Under Council Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43524/B23-0517-Introduction.pdf
43523,23,"Contract No. NFPHCANTH-19-C-001 between the Not-for-Profit Hospital Corporation and Northrium Health, LLC. Approval and Payment Authorization Emergency Declaration Resolution of 2019",Chairman Mendelson,PR23-0543,,R23-0247,2019-10-29,2019-11-07,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43523/PR23-0543-Introduction.pdf
43522,23,Board of Directors of the Washington Metropolitan Area Transit Authority Stephanie Gidigbi Appointment Resolution of 2019,Chairman Mendelson,PR23-0542,,,2019-10-29,2019-11-12,Committee of the Whole,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43522/PR23-0542-Introduction.pdf
43521,23,Modifications to Contract No. DCRL-2017-H-0091 Approval and Payment Authorization Emergency Act of 2019,Chairman Mendelson,B23-0516,,,2019-10-28,2019-11-08,Retained by the Council,,,,Under Mayoral Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43521/B23-0516-Introduction.pdf
43520,23,Modifications to Contract No. DCRL-2017-H-0091 Approval and Payment Authorization Emergency Declaration Resolution of 2019,Chairman Mendelson,PR23-0541,,R23-0249,2019-10-28,2019-11-12,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43520/PR23-0541-Introduction.pdf
43519,23,Statewide Educational Data Warehouse Amendment Act of 2019,Chairman Mendelson,B23-0515,,,2019-10-25,2019-11-12,Committee on Education and Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43519/B23-0515-Introduction.pdf
43518,23,Child Support Guideline Commission David E. Martínez Confirmation Resolution of 2019,Chairman Mendelson,PR23-0540,,,2019-10-25,2019-11-12,Committee on Judiciary and Public Safety,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43518/PR23-0540-Introduction.pdf
43517,23,Public Employee Relations Board Harriet Segar Confirmation Resolution of 2019,Chairman Mendelson,PR23-0539,,,2019-10-25,2019-11-12,Committee on Labor and Workforce Development,,Disapproved,2020-02-12,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43517/PR23-0539-Introduction.pdf
43516,23,Alcoholic Beverage Control Board Jeni Hansen Confirmation Resolution of 2019,Chairman Mendelson,PR23-0538,,,2019-10-25,2019-11-12,Committee on Business and Economic Development,,Disapproved,2020-02-22,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43516/PR23-0538-Introduction.pdf
43515,23,Director of the Office on Returning Citizens Affairs Lamont Carey Confirmation Resolution of 2019,Chairman Mendelson,PR23-0537,,,2019-10-25,2019-11-12,Committee on Facilities and Procurement,,Approved,2020-02-13,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43515/PR23-0537-Introduction.pdf
43514,23,Apprenticeship Council Courtland Cox Confirmation Resolution of 2019,Chairman Mendelson,PR23-0536,,,2019-10-25,2019-11-12,Committee on Labor and Workforce Development,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43514/PR23-0536-Introduction.pdf
43513,23,Apprenticeship Council Leroy Watson Confirmation Resolution of 2019,Chairman Mendelson,PR23-0535,,,2019-10-25,2019-11-12,Committee on Labor and Workforce Development,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43513/PR23-0535-Introduction.pdf
43512,23,Board of Medicine David Wessel Confirmation Resolution of 2019,Chairman Mendelson,PR23-0534,,,2019-10-25,2019-11-12,Committee on Health,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43512/PR23-0534-Introduction.pdf
43511,23,Board of Medicine Terrence Straub Confirmation Resolution of 2019,Chairman Mendelson,PR23-0533,,,2019-10-25,2019-11-12,Committee on Health,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43511/PR23-0533-Introduction.pdf
43510,23,Board of Medicine Thomas Smith Confirmation Resolution of 2019,Chairman Mendelson,PR23-0532,,,2019-10-25,2019-11-12,Committee on Health,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43510/PR23-0532-Introduction.pdf
43509,23,Board of Medicine Archie Rich Confirmation Resolution of 2019,Chairman Mendelson,PR23-0531,,,2019-10-25,2019-11-12,Committee on Health,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43509/PR23-0531-Introduction.pdf
43508,23,Board of Medicine Thomas Dawson Confirmation Resolution of 2019,Chairman Mendelson,PR23-0530,,,2019-10-25,2019-11-12,Committee on Health,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43508/PR23-0530-Introduction.pdf
43507,23,Police Complaints Board Diane Groomes Confirmation Resolution of 2019,Chairman Mendelson,PR23-0529,,,2019-10-25,2019-11-12,Committee on Judiciary and Public Safety,,Disapproved,2020-02-12,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43507/PR23-0529-Introduction.pdf
43506,23,Department on Disability Services Formal Complaint System Rulemaking Approval Resolution of 2019,Chairman Mendelson,PR23-0528,,,2019-10-24,2019-11-12,Committee on Human Services,,Approved,2020-01-23,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43506/PR23-0528-Introduction.pdf
43505,23,"Contract DCRL-2017-R-0049 Modification Nos. 11, 12, and 13, with Lutheran Social Services of the National Capital Area Approval and Payment Authorization Emergency Act of 2019",Chairman Mendelson,B23-0514,,,2019-10-23,2019-11-08,Retained by the Council,,,,Under Mayoral Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43505/B23-0514-Introduction.pdf
43504,23,"Contract DCRL-2017-R-0049 Modification Nos. 11, 12, and 13, with Lutheran Social Services of the National Capital Area Approval and Payment Authorization Emergency Declaration Resolution of 2019",Chairman Mendelson,PR23-0527,,R23-0248,2019-10-23,2019-11-12,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43504/PR23-0527-Introduction.pdf
43503,23,Hate Crime Civil Enforcement Clarification Amendment Act of 2019,Chairman Mendelson,B23-0513,,,2019-10-22,2019-11-12,Committee on Judiciary and Public Safety,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43503/B23-0513-Introduction.pdf
43502,23,Executive Director of the Office on African American Affairs Ashley Emerson Confirmation Resolution of 2019,Chairman Mendelson,PR23-0526,,,2019-10-22,2019-11-12,Committee on Government Operations,,Approved,2020-02-13,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43502/PR23-0526-Introduction.pdf
43501,23,Commission on Health Equity Leila Finucane Confirmation Resolution of 2019,Chairman Mendelson,PR23-0525,,,2019-10-22,2019-11-12,Committee on Health,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43501/PR23-0525-Introduction.pdf
43500,23,Homeland Security Commission Brad Belzak Confirmation Resolution of 2019,Chairman Mendelson,PR23-0524,,,2019-10-22,2019-11-12,Committee on Judiciary and Public Safety,,Disapproved,2020-02-12,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43500/PR23-0524-Introduction.pdf
43499,23,Homeland Security Commission Philip McNamara Confirmation Resolution of 2019,Chairman Mendelson,PR23-0523,,,2019-10-22,2019-11-12,Committee on Judiciary and Public Safety,,Disapproved,2020-02-12,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43499/PR23-0523-Introduction.pdf
43498,23,Board of Barber and Cosmetology Nanita Wilson Confirmation Resolution of 2019,Chairman Mendelson,PR23-0522,,,2019-10-22,2019-11-12,Committee on Business and Economic Development,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43498/PR23-0522-Introduction.pdf
43497,23,Board of Barber and Cosmetology Kandace Murray Confirmation Resolution of 2019,Chairman Mendelson,PR23-0521,,,2019-10-22,2019-11-12,Committee on Business and Economic Development,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,
43496,23,Board of Barber and Cosmetology Mr. Anwar Saleem Confirmation Resolution of 2019,Chairman Mendelson,PR23-0520,,,2019-10-22,2019-11-12,Committee on Business and Economic Development,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43496/PR23-0520-Introduction.pdf
43495,23,Board of Barber and Cosmetology Mr. Eric Doyle Confirmation Resolution of 2019,Chairman Mendelson,PR23-0519,,,2019-10-22,2019-11-12,Committee on Business and Economic Development,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,
43494,23,Board of Barber and Cosmetology Jared Scott Confirmation Resolution of 2019,Chairman Mendelson,PR23-0518,,,2019-10-22,2019-11-12,Committee on Business and Economic Development,,Approved,2019-12-21,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43494/PR23-0518-Introduction.pdf
43493,23,Change Order Nos. 1 through 3 to Contract No. DCAM-18-CS-0117 Approval and Payment Authorization Emergency Act of 2019,Chairman Mendelson,B23-0512,,,2019-10-18,2019-11-13,Retained by the Council,,,,Under Council Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/43493/B23-0512-Introduction.pdf
43492,23,Change Order Nos. 1 through 3 to Contract No. DCAM-18-CS-0117 Approval and Payment Authorization Emergency Declaration Resolution of 2019,Chairman Mendelson,PR23-0517,,R23-0246,2019-10-18,2019-11-07,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43492/PR23-0517-Introduction.pdf
43491,23,Lutheran Church of the Reformation 150th Anniversary Recognition Resolution of 2019,Councilmember Silverman,CER23-0179,,,2019-10-17,2019-11-08,Retained by the Council,,,,Under Council Review,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/43491/CER23-0179-Introduction.pdf
43490,23,DC Access 20th Anniversary Recognition Resolution of 2019,Councilmember Silverman,CER23-0178,,,2019-10-17,2019-11-08,Retained by the Council,,,,Under Council Review,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/43490/CER23-0178-Introduction.pdf
43487,23,"Third Amendment by and between the District of Columbia and Cedar East River Park, LLC, a Delaware limited company",Chairman Mendelson,CA23-0336,,,2019-10-30,2019-10-31,Retained by the Council,,Approved,2019-11-10,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/43487/CA23-0336-Introduction.pdf
43486,23,Proposed contract to Exercise Option Period Two (2) with The Washington Humane Society dba Humane Rescue Alliance ,Chairman Mendelson,CA23-0335,,,2019-10-30,2019-10-31,Retained by the Council,,Approved,2019-11-10,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/43486/CA23-0335-Introduction.pdf
43485,23,"Proposed multiyear contract between the District of Columbia Housing Authority (""DCHA"") and Hill East Parcel F, LLC (""Owner"") ",Chairman Mendelson,CA23-0334,,,2019-10-30,2019-10-31,Retained by the Council,,Disapproved,2019-12-14,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/43485/CA23-0334-Introduction.pdf
43484,23,Correspondence from the Mayor - DCPS Report for the FY20 Budget Support Act of 2019,Chairman Phil Mendelson,RC23-0124,,,2019-10-31,2019-10-31,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/43484/RC23-0124-Introduction.pdf
43483,23,"Correspondence from the Mayor - Department of Insurance, Securities, and Banking Fiscal Years 2017 & 2018 Biennial Report",Chairman Phil Mendelson,RC23-0123,,,2019-10-31,2019-10-31,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/43483/RC23-0123-Introduction.pdf
43482,23,"Proposed contract to exercise option year four (4) with AXON Enterprise, Inc. (Formerly TASER International, Inc.) ",Chairman Mendelson,CA23-0333,,,2019-10-24,2019-11-12,Retained by the Council,,Approved,2019-11-04,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/43482/CA23-0333-Introduction.pdf
43481,23,Proposed Change Order No. 5 with Gilbane Building Company ,Chairman Mendelson,CA23-0332,,,2019-10-23,2019-11-12,Retained by the Council,,Approved,2019-11-03,Deemed Approved,Contract,Contract,
