Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
43005,23,Small and Certified Business Enterprise Protection and Enforcement Amendment Act of 2019,Chairman Mendelson,B23-0372,,,2019-07-02,2019-07-08,Committee on Business and Economic Development,,,,New,Bill,Permanent Bill,http://lims.dccouncil.us/Download/43005/B23-0372-Introduction.pdf
43004,23,St. Elizabeths East Parcel 15 Disposition Approval Resolution of 2019,Chairman Mendelson,PR23-0423,,,2019-07-02,2019-07-08,Committee on Business and Economic Development,,Disapproved,2020-01-30,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43004/PR23-0423-Introduction.pdf
43003,23,St. Elizabeths East Parcel 15 Surplus Declaration and Approval Resolution of 2019,Chairman Mendelson,PR23-0422,,,2019-07-02,2019-07-08,Committee on Facilities and Procurement,,Disapproved,2020-01-30,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/43003/PR23-0422-Introduction.pdf
43002,23,"Fiscal Year 2020 Income Tax Secured Revenue Bond, General Obligation Bond and General Obligation and Income Tax Secured Bond Anticipation Note Issuance Authorization Emergency Approval Resolution of 2019",Chairman Mendelson,PR23-0421,,,2019-07-02,2019-07-08,Retained by the Council,,,,New,Resolution,Emergency Approval Resolution,
43001,23,"Fiscal Year 2020 Income Tax Secured Revenue Bond, General Obligation Bond and General Obligation and Income Tax Secured Bond Anticipation Note Issuance Authorization Emergency Declaration Resolution of 2019",Chairman Mendelson,PR23-0420,,,2019-07-02,2019-07-08,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/43001/PR23-0420-Introduction.pdf
43000,23,MLK Gateway Term Sheet Amendment Emergency Approval Resolution of 2019,Chairman Mendelson,PR23-0419,,,2019-07-01,2019-07-08,Retained by the Council,,,,Under Council Review,Resolution,Emergency Approval Resolution,http://lims.dccouncil.us/Download/43000/PR23-0419-Introduction.pdf
42999,23,MLK Gateway Term Sheet Amendment Emergency Declaration Resolution of 2019,Chairman Mendelson,PR23-0418,,,2019-07-01,2019-07-08,Retained by the Council,,,,Under Council Review,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/42999/PR23-0418-Introduction.pdf
42998,23,Fiscal Year 2020 District Government Employee Pay Schedules Emergency Approval Resolution of 2019,Chairman Mendelson,PR23-0417,,,2019-07-01,2019-07-08,Retained by the Council,,,,Under Council Review,Resolution,Emergency Approval Resolution,http://lims.dccouncil.us/Download/42998/PR23-0417-Introduction.pdf
42997,23,Fiscal Year 2020 District Government Employee Pay Schedules Emergency Declaration Resolution of 2019,Chairman Mendelson,PR23-0416,,,2019-07-01,2019-07-08,Retained by the Council,,,,Under Council Review,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/42997/PR23-0416-Introduction.pdf
42992,23,D.C. Schools Shortchange At-Risk Students,Chairman Phil Mendelson,AU23-0012,,,2019-07-03,2019-07-03,,,,,New,Report,Auditor,http://lims.dccouncil.us/Download/42992/AU23-0012-Introduction.pdf
42991,23,Proposed contract with Deloitte Consulting LLP ,Chairman Mendelson,CA23-0241,,,2019-07-03,2019-07-03,Retained by the Council,,Approved,2019-07-15,New,Contract,Contract,http://lims.dccouncil.us/Download/42991/CA23-0241-Introduction.pdf
42990,23,Board of Directors of the Washington Metropolitan Area Transit Authority Principal Member Corbett Price Emergency Removal Resolution of 2019,Councilmember Silverman,PR23-0412,,,2019-07-03,2019-07-03,Retained by the Council,,,,New,Resolution,Emergency Approval Resolution,http://lims.dccouncil.us/Download/42990/PR23-0412-Introduction.pdf
42989,23,Board of Directors of the Washington Metropolitan Area Transit Authority Principal Member Corbett Price Removal Emergency Declaration Resolution of 2019,Councilmember Silverman,PR23-0411,,,2019-07-03,2019-07-03,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/42989/PR23-0411-Introduction.pdf
42988,23,Some Progress Made But More Improvement Needed In Management of Personally Identifiable Information,Chairman Phil Mendelson,AU23-0011,,,2019-07-03,2019-07-03,,,,,New,Report,Auditor,http://lims.dccouncil.us/Download/42988/AU23-0011-Introduction.pdf
42987,23,District of Columbia Housing Finance Agency Randle Hill Apartments Mortgage Revenue Bonds Emergency Approval  Resolution of 2019,Councilmember Bonds,PR23-0410,,,2019-07-03,2019-07-03,Retained by the Council,,,,New,Resolution,Emergency Approval Resolution,http://lims.dccouncil.us/Download/42987/PR23-0410-Introduction.pdf
42986,23,District of Columbia Housing Finance Agency Randle Hill Apartments Mortgage Revenue Bonds Emergency Declaration Resolution of 2019,Councilmember Bonds,PR23-0409,,,2019-07-03,2019-07-03,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/42986/PR23-0409-Introduction.pdf
42985,23,Local Rent Supplement Program Contract No. 2018-LRSP-02A Approval and Payment Authorization Emergency Act  of 2019,Councilmember Bonds,B23-0370,,,2019-07-03,2019-07-03,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/42985/B23-0370-Introduction.pdf
42984,23,Local Rent Supplement Program Contract No. 2018-LRSP-02A Approval and Payment Authorization Emergency Declaration Resolution of 2019,Councilmember Bonds,PR23-0408,,,2019-07-03,2019-07-03,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/42984/PR23-0408-Introduction.pdf
42983,23,Adelaide Alley Designation Temporary Act of 2019,Councilmember Allen,B23-0369,,,2019-07-03,2019-07-03,Retained by the Council,,,,New,Bill,Temporary Bill,http://lims.dccouncil.us/Download/42983/B23-0369-Introduction.pdf
42982,23,Adelaide Alley Designation Emergency Act of 2019,Councilmember Allen,B23-0368,,,2019-07-03,2019-07-03,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/42982/B23-0368-Introduction.pdf
42981,23,Adelaide Alley Designation Emergency Declaration Resolution of 2019,Councilmember Allen,PR23-0407,,,2019-07-03,2019-07-03,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/42981/PR23-0407-Introduction.pdf
42980,23,Fiscal Year 2020 Budget Support Congressional Review Emergency Act of 2019,Chairman Mendelson,B23-0367,,,2019-07-02,2019-07-03,Retained by the Council,,,,New,Bill,Congressional Review Emergency Bill,http://lims.dccouncil.us/Download/42980/B23-0367-Introduction.pdf
42979,23,Fiscal Year 2020 Budget Support Congressional Review Emergency Declaration Resolution of 2019,Chairman Mendelson,PR23-0406,,,2019-07-02,2019-07-03,Retained by the Council,,,,New,Resolution,Congressional Review Emer. Decl. Resolution,http://lims.dccouncil.us/Download/42979/PR23-0406-Introduction.pdf
42978,23,"Proposed FY 2019-2020 Annual Capital Transportation Plan for All Sources (Plan) between the Federal Highway Administration, the Government of the District of Columbia (District) and the now defunct District of Columbia Financial Responsibility and Management Assistance Authority",Chairman Mendelson,CA23-0240,,,2019-07-02,2019-07-03,Retained by the Council,,Approved,2019-07-13,New,Contract,Contract,http://lims.dccouncil.us/Download/42978/CA23-0240-Introduction.pdf
42977,23,Correspondence from the Mayor - Summary of Term and Conditions on the 7th and P - SSL 0191 0445 Disposition,Chairman Phil Mendelson,RC23-0085,,,2019-07-02,2019-07-03,,,,,New,Report,Other,http://lims.dccouncil.us/Download/42977/RC23-0085-Introduction.pdf
42976,23,Proposed contract with Brodart Co. ,Chairman Mendelson,CA23-0239,,,2019-07-01,2019-07-03,Retained by the Council,,Approved,2019-07-12,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/42976/CA23-0239-Introduction.pdf
42973,23,Correspondence from the Mayor - DOES Q3 Fiscal Year 2019 Report: DC Paid Family Leave ,Chairman Phil Mendelson,RC23-0084,,,2019-07-02,2019-07-03,,,,,New,Report,Other,http://lims.dccouncil.us/Download/42973/RC23-0084-Introduction.pdf
42972,23,Correspondence from the Mayor - MPD Civil Asset Forfeiture Report (FY18),Chairman Phil Mendelson,RC23-0083,,,2019-07-02,2019-07-03,,,,,New,Report,Other,http://lims.dccouncil.us/Download/42972/RC23-0083-Introduction.pdf
42969,23,Correspondence from the PSC - Bi-Annual Report on Fuel Mix,Chairman Phil Mendelson,RC23-0082,,,2019-07-01,2019-07-01,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/42969/RC23-0082-Introduction.pdf
42967,23,Correspondence from the Domestic Violence Fatality Review Board - 2019 Report on Domestic Violence Fatalities in 2015,Chairman Phil Mendelson,RC23-0081,,,2019-07-01,2019-07-01,,,,,Under Council Review,Report,Other,
42966,23,"Proposed contract with Consigli Construction Co., Inc. ",Chairman Mendelson,CA23-0236,,,2019-07-01,2019-07-01,Retained by the Council,,Approved,2019-07-12,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/42966/CA23-0236-Introduction.pdf
